Is_Persistently_Absent,Is_Severely_Absent,Percentage_Unauthorised_Absence,sum_exclusion_days,sum_achievement_points,sum_behaviour_points,distinct_incident_count,Pupil_Premium_Indicator,SEN_Status,Current_NC_Year,Gender,Is_CS_Incident
0,0,0.0,0.0,195,28,1,0,0,11,0,0
1,0,0.0106,0.0,0,0,2,0,0,13,0,0
0,0,0.0,0.0,0,1,1,0,0,9,0,1
0,0,0.0027,0.0,367,9,2,0,0,9,1,1
0,0,0.0026,7.0,0,26,28,0,1,11,0,0
0,0,0.0053,0.0,620,1,10,0,0,9,0,0
0,0,0.0186,0.0,0,0,0,1,0,8,0,0
1,0,0.0722,11.5,634,281,28,0,0,10,0,1
1,0,0.0079,0.0,0,20,3,0,0,8,0,1
0,0,0.0,0.0,801,0,1,0,0,12,0,0
0,0,0.0053,0.0,245,1,0,0,0,11,0,0
0,0,0.0134,0.0,687,27,6,0,0,9,0,1
0,0,0.0,0.0,520,10,30,1,0,8,0,0
0,0,0.0107,0.0,560,19,5,1,0,10,0,1
0,0,0.0,0.0,701,15,7,0,0,9,0,0
0,0,0.0532,0.0,0,1,3,1,0,9,0,0
0,0,0.0213,0.0,250,0,21,1,0,8,0,0
0,0,0.2,0.0,69,162,2,0,0,11,0,0
0,0,0.0,0.0,705,0,4,0,0,11,0,0
0,0,0.0,0.0,568,9,2,0,0,10,1,0
0,0,0.0213,0.0,174,5,1,0,0,8,1,0
1,1,0.5452,0.0,0,0,8,1,1,9,0,0
1,0,0.1317,0.0,224,125,17,0,0,11,0,0
0,0,0.0426,2.0,295,234,10,1,0,10,1,1
0,0,0.0,0.0,611,18,1,0,0,9,0,0
0,0,0.0053,0.0,423,9,35,1,0,11,0,1
0,0,0.0294,0.0,169,9,1,0,0,10,0,0
0,0,0.016,0.0,270,75,21,1,0,11,0,0
0,0,0.0,0.0,199,85,5,0,0,8,1,1
0,0,0.0,0.0,597,0,1,0,0,10,0,0
0,0,0.0,0.0,0,9,3,0,0,10,0,0
0,0,0.0053,0.0,344,9,2,0,0,8,0,0
0,0,0.0298,4.0,52,102,5,0,0,13,1,1
0,0,0.0053,0.0,425,2,31,0,0,10,1,1
0,0,0.0106,0.0,253,21,21,0,1,8,1,1
0,0,0.0,0.0,569,0,2,0,0,9,0,1
0,0,0.0,0.0,0,3,3,0,1,9,0,0
0,0,0.0585,0.0,162,52,3,1,0,8,1,0
0,0,0.0,0.0,426,12,1,0,0,9,0,1
0,0,0.0,0.0,714,0,0,0,0,9,0,0
0,0,0.0087,0.0,613,4,1,0,0,12,0,0
0,0,0.0,0.5,0,29,87,1,1,9,0,1
0,0,0.0,0.0,709,54,10,1,1,9,1,1
0,0,0.0488,0.0,88,140,241,1,0,11,0,0
0,0,0.0,0.0,0,6,7,0,1,8,0,0
1,1,0.625,0.0,34,0,12,1,1,8,1,1
1,0,0.0585,0.0,0,1,12,1,0,10,0,1
0,0,0.0,0.0,403,1,0,0,0,9,1,0
0,0,0.0374,0.0,617,33,1,1,0,9,1,0
0,0,0.0401,2.0,458,493,18,0,0,10,0,1
0,0,0.0,0.0,383,2,2,0,0,10,1,1
1,0,0.0161,0.0,0,0,6,1,0,9,0,0
1,0,0.2406,6.0,248,194,27,1,1,9,1,0
0,0,0.0,0.0,264,0,21,0,0,8,0,0
0,0,0.0,0.0,761,10,1,0,0,9,1,0
0,0,0.0053,0.0,0,0,0,0,0,13,0,0
0,0,0.0,0.0,587,2,0,0,0,10,1,0
1,0,0.1265,3.0,245,59,16,1,0,11,1,1
0,0,0.0,3.0,362,209,10,0,0,9,1,1
0,0,0.0026,0.0,0,0,2,1,1,8,0,0
0,0,0.0479,0.0,275,1,3,0,0,8,1,0
0,0,0.0027,0.0,375,2,1,0,0,11,0,0
0,0,0.0,0.0,238,0,1,0,0,12,0,0
0,0,0.0078,0.0,323,2,4,0,2,9,1,0
0,0,0.0106,0.0,245,14,194,1,2,8,1,0
0,0,0.0223,0.0,183,67,4,0,0,10,1,0
1,0,0.1016,0.0,606,10,7,0,0,10,1,1
0,0,0.0,0.0,427,0,1,0,0,8,0,0
0,0,0.0026,0.0,0,4,0,1,0,8,0,0
0,0,0.0585,0.0,0,0,2,0,0,10,0,1
0,0,0.0,0.0,179,1,3,0,0,8,0,1
0,0,0.0,0.0,701,0,4,0,0,9,1,1
1,0,0.0642,12.5,450,344,160,1,0,9,1,1
1,0,0.0291,0.0,0,4,4,0,0,11,0,0
0,0,0.0,0.0,220,9,67,0,1,10,1,0
1,0,0.123,14.5,304,428,76,1,0,10,0,1
1,0,0.0107,0.0,524,113,4,1,0,9,1,1
0,0,0.0,0.0,315,0,1,0,0,8,1,0
0,0,0.0,0.0,29,0,0,0,0,13,0,0
0,0,0.0,0.0,0,46,1,0,0,9,0,0
0,0,0.0213,5.0,175,193,67,1,0,8,1,1
0,0,0.0,0.0,372,1,0,0,0,13,1,0
0,0,0.0245,0.0,11,19,20,0,1,13,1,1
0,0,0.0401,0.0,385,87,3,1,0,10,1,0
1,0,0.0,0.0,86,9,7,0,0,11,0,0
0,0,0.0,0.0,607,74,3,0,1,10,1,0
0,0,0.0,0.0,0,11,2,0,0,12,0,1
0,0,0.0,0.0,131,0,1,0,0,11,1,0
0,0,0.0054,0.0,6,48,0,0,0,13,1,0
0,0,0.0,0.0,221,0,1,0,0,10,1,1
0,0,0.0,0.0,39,1,5,0,0,13,1,1
0,0,0.0,0.0,254,54,3,0,0,9,1,0
0,0,0.0,0.0,217,11,1,0,0,10,0,0
0,0,0.0267,0.0,395,0,7,1,2,11,1,0
0,0,0.0,4.0,0,19,19,1,0,8,0,0
1,1,0.0026,1.0,0,36,19,1,1,11,0,1
0,0,0.0,0.0,0,1,5,1,2,8,0,0
0,0,0.0,0.0,0,4,10,1,1,9,0,0
0,0,0.0,2.0,0,1,7,0,0,8,0,0
0,0,0.0,0.0,435,4,3,0,0,8,0,0
1,1,0.1122,0.0,0,5,7,0,0,12,0,1
1,0,0.0185,0.0,0,0,23,1,0,9,1,0
1,0,0.1257,1.0,0,0,60,1,0,10,0,1
0,0,0.0188,0.0,519,0,30,0,1,9,0,0
0,0,0.0,0.0,25,9,16,0,0,13,0,1
1,0,0.0882,3.0,423,10,30,0,1,11,1,1
0,0,0.0401,0.0,520,65,4,0,0,10,1,0
0,0,0.0107,0.0,375,13,1,0,0,10,1,0
1,0,0.0213,5.0,0,40,45,0,0,10,0,0
0,0,0.0053,0.0,251,0,0,0,0,8,0,0
0,0,0.008,0.0,492,9,0,0,0,8,1,0
1,0,0.0688,0.0,0,66,51,0,1,11,0,1
0,0,0.0081,0.0,7,0,3,0,0,13,1,0
0,0,0.0027,0.0,565,0,1,0,0,9,0,0
0,0,0.0,0.0,0,10,5,0,0,12,0,1
0,0,0.008,0.0,355,42,3,1,0,11,1,0
0,0,0.0,3.0,292,1,1,0,0,8,1,0
0,0,0.008,0.0,236,116,0,0,0,10,1,0
0,0,0.0,0.0,270,28,3,0,0,8,1,1
0,0,0.0,0.0,0,1,8,0,1,11,0,0
1,1,0.5508,12.0,386,144,35,1,0,11,1,1
0,0,0.0027,0.0,231,0,0,0,0,11,1,0
1,0,0.0535,15.0,109,245,23,1,2,11,1,1
0,0,0.0027,0.0,618,10,3,0,0,11,0,1
0,0,0.0,0.0,0,78,133,1,2,8,0,1
0,0,0.0267,0.0,363,19,3,0,0,11,0,0
0,0,0.0,1.0,0,9,20,1,1,9,0,1
0,0,0.0,0.0,1061,1,3,1,0,12,0,0
0,0,0.0,0.0,206,0,1,1,0,8,1,0
0,0,0.0266,0.0,0,0,0,1,0,9,0,0
0,0,0.016,0.0,0,46,28,0,0,10,0,1
0,0,0.0213,0.0,0,5,7,0,0,10,0,0
0,0,0.0107,0.0,928,7,8,0,0,9,1,1
0,0,0.0,4.5,0,6,17,0,1,10,0,1
0,0,0.0319,0.0,0,1,3,0,0,9,0,0
0,0,0.0186,6.0,109,128,14,0,0,11,1,0
0,0,0.0,0.0,119,43,11,0,1,11,1,0
0,0,0.0267,0.0,453,245,40,0,1,10,1,0
0,0,0.0054,0.0,2,2,2,0,0,13,1,0
1,0,0.0984,0.0,0,15,11,1,0,9,0,1
1,0,0.0058,0.0,663,1,2,0,0,12,0,0
0,0,0.0,0.0,719,0,3,0,0,9,1,1
0,0,0.0,0.0,0,8,1,0,0,9,0,0
0,0,0.0053,0.0,267,59,9,1,0,11,0,1
0,0,0.0027,0.0,246,4,3,0,0,13,0,0
0,0,0.0053,0.0,288,1,1,1,0,11,0,0
0,0,0.0053,0.0,0,2,4,0,0,13,0,0
0,0,0.0029,0.0,606,30,5,0,0,12,1,0
0,0,0.0,0.0,0,1,1,0,0,13,0,0
1,0,0.0904,0.0,268,32,9,1,0,8,0,0
0,0,0.0258,2.0,93,25,10,0,1,13,0,0
0,0,0.0053,0.0,541,0,0,0,0,9,0,0
0,0,0.0,0.0,238,23,0,1,0,8,1,0
0,0,0.0027,0.0,338,38,14,1,0,11,1,0
0,0,0.0,0.0,0,4,3,0,0,10,0,1
0,0,0.0535,0.0,166,18,1,0,0,10,1,0
0,0,0.0,0.0,881,1,0,1,0,12,1,0
0,0,0.0,0.0,297,47,5,0,0,8,1,0
0,0,0.0027,0.0,242,95,7,0,1,11,1,0
0,0,0.0798,0.0,318,19,3,0,0,8,0,1
1,0,0.0737,0.0,0,3,131,1,0,8,0,0
0,0,0.0,0.0,23,0,8,0,0,13,0,0
0,0,0.0,0.0,506,0,2,0,0,10,1,0
0,0,0.0027,0.0,395,59,4,0,0,8,1,0
0,0,0.0106,0.0,259,11,2,0,0,8,1,0
0,0,0.0556,0.0,0,6,3,1,1,11,0,0
0,0,0.0,0.0,727,17,4,0,1,9,1,0
1,0,0.0,0.0,383,3,4,0,0,13,0,1
0,0,0.0,0.0,641,24,11,0,0,9,1,1
0,0,0.0526,0.0,0,0,1,0,0,8,0,0
0,0,0.0106,0.0,0,9,0,0,0,9,0,0
0,0,0.0,0.0,195,14,2,1,0,8,0,0
0,0,0.0,0.0,0,16,2,1,0,9,0,0
0,0,0.0,0.0,0,4,1,0,0,11,0,0
0,0,0.0,0.0,0,2,0,1,0,12,0,0
0,0,0.0,0.0,0,5,6,1,0,9,0,0
0,0,0.0,0.0,0,1,13,0,1,8,0,0
0,0,0.0053,0.0,0,14,11,0,0,10,0,0
0,0,0.0107,0.0,325,32,4,1,0,10,0,0
0,0,0.0,0.0,0,4,1,0,0,9,0,0
1,0,0.0268,0.0,166,3,12,0,0,10,0,0
0,0,0.0186,0.0,0,22,40,1,1,9,0,1
0,0,0.0,0.0,388,0,1,0,0,10,1,0
0,0,0.0026,0.0,0,1,3,1,0,11,0,1
0,0,0.0508,0.0,949,0,7,0,0,11,0,0
0,0,0.0,3.0,469,9,11,1,0,8,1,1
0,0,0.0,1.0,0,0,7,0,0,13,0,0
0,0,0.0,0.0,527,2,4,1,0,12,0,0
0,0,0.0053,0.0,552,0,0,0,0,10,0,0
0,0,0.0,0.0,219,1,0,0,0,8,1,0
0,0,0.0223,0.0,265,9,5,0,0,11,1,0
1,1,0.0,6.0,0,0,34,1,2,10,0,1
0,0,0.0267,0.0,402,172,8,1,2,10,1,1
1,0,0.0293,0.0,177,1,7,1,2,8,0,1
1,0,0.0909,0.0,181,27,13,1,0,11,1,0
0,0,0.0027,0.0,0,0,12,1,0,9,0,0
1,0,0.0241,0.0,460,11,3,0,0,9,0,0
0,0,0.0053,0.0,0,25,6,0,0,11,0,1
0,0,0.0,0.0,0,9,5,0,0,8,0,1
0,0,0.0027,0.0,495,10,1,0,0,11,0,0
0,0,0.016,0.0,365,28,3,0,0,10,0,0
0,0,0.0267,0.0,121,0,1,0,0,11,1,0
0,0,0.0,0.0,0,3,4,0,0,10,0,0
0,0,0.0479,0.0,0,1,1,0,0,10,0,0
0,0,0.0027,0.0,549,1,3,0,2,10,1,0
0,0,0.016,3.0,251,55,12,0,1,8,1,0
0,0,0.0,0.0,530,0,2,0,0,12,0,0
0,0,0.0053,2.0,330,108,40,0,0,9,1,1
0,0,0.0,0.0,694,1,17,1,0,9,0,1
0,0,0.0,0.0,233,0,1,1,0,12,0,0
0,0,0.0026,1.0,0,18,17,1,0,8,0,0
0,0,0.0,1.0,0,6,3,0,0,9,0,0
0,0,0.0479,0.0,0,0,0,0,0,10,0,0
1,0,0.0921,2.0,0,71,71,1,1,8,0,1
0,0,0.0,0.0,321,95,6,1,0,9,0,0
0,0,0.0561,0.0,349,273,18,1,0,10,0,0
0,0,0.0,0.0,0,0,15,0,1,10,0,1
0,0,0.016,0.0,395,12,1,1,0,9,0,0
1,0,0.0,0.0,707,0,0,0,0,12,1,0
0,0,0.0107,0.0,345,30,3,0,0,10,0,0
0,0,0.0,0.0,591,0,1,0,0,12,1,0
0,0,0.0214,0.0,324,444,39,1,0,10,0,1
0,0,0.0,0.0,567,11,30,0,0,9,0,1
0,0,0.0186,0.0,0,1,14,1,0,10,0,1
0,0,0.0968,0.0,600,12,3,0,0,11,0,0
0,0,0.0,0.0,890,0,0,0,0,12,1,0
0,0,0.0133,0.0,216,44,3,0,0,8,0,1
1,0,0.1356,17.0,351,452,8,0,0,10,1,1
0,0,0.0,0.0,0,6,3,0,0,8,0,1
0,0,0.0057,0.0,385,9,0,0,0,10,0,0
0,0,0.0027,0.0,188,16,11,0,0,8,1,1
0,0,0.0,0.0,241,9,1,1,0,10,1,0
0,0,0.0053,0.0,510,18,3,1,0,9,0,1
0,0,0.0,0.0,419,0,0,0,0,12,1,0
0,0,0.0777,0.0,540,87,5,1,1,9,1,0
0,0,0.0106,0.0,0,1,4,1,0,10,0,0
0,0,0.0053,0.0,214,4,2,0,0,11,0,1
1,0,0.0829,0.0,303,97,6,0,0,11,0,0
0,0,0.0,0.0,0,14,46,0,0,8,0,0
0,0,0.0,0.0,0,1,18,1,1,10,0,1
0,0,0.0053,0.0,169,0,30,1,0,8,1,0
1,0,0.0029,3.0,323,10,8,1,0,8,0,0
1,0,0.0267,0.0,540,0,1,0,0,10,0,0
0,0,0.0266,0.0,0,1,1,1,0,10,0,1
0,0,0.0401,3.0,442,162,36,1,0,11,1,1
0,0,0.0275,0.0,0,1,1,0,0,13,0,0
0,0,0.0027,0.0,438,68,5,0,0,10,0,0
0,0,0.0374,0.0,167,9,6,0,0,10,0,0
0,0,0.0,0.0,417,4,80,1,0,8,0,1
0,0,0.0,0.0,183,117,2,0,0,8,1,0
0,0,0.0347,0.0,580,44,2,1,0,12,1,0
0,0,0.0,0.0,541,1,0,0,0,9,0,0
1,0,0.0992,0.0,7,79,1,0,0,13,1,0
0,0,0.0,0.0,0,2,24,0,1,8,0,1
1,0,0.0667,0.0,187,1,11,0,0,8,1,0
0,0,0.0027,0.0,313,1,18,0,0,10,0,0
0,0,0.0027,0.0,140,173,7,0,0,8,0,0
0,0,0.0699,0.0,408,11,14,0,0,11,0,0
0,0,0.0,0.0,258,10,2,0,0,8,1,0
1,0,0.0802,0.0,381,88,16,1,0,9,0,1
1,0,0.1123,0.0,490,147,52,1,0,9,1,0
1,0,0.016,0.0,496,20,13,1,1,9,1,0
0,0,0.0,0.0,69,19,1,0,0,11,0,0
0,0,0.0,0.0,221,4,3,0,0,8,1,0
1,1,0.0,0.0,0,0,20,1,2,11,0,1
0,0,0.0214,0.0,572,25,2,1,0,9,0,0
1,1,0.1631,18.5,220,76,16,0,1,9,1,0
0,0,0.008,0.0,287,0,0,0,0,11,0,0
0,0,0.0267,0.0,183,101,13,0,0,11,0,0
1,0,0.1356,0.0,184,350,46,1,0,8,0,1
0,0,0.0,0.0,605,9,0,0,1,11,0,0
0,0,0.0,0.0,204,9,22,0,0,11,0,1
0,0,0.0401,0.0,481,46,3,0,0,10,0,0
0,0,0.0106,0.0,136,11,5,0,1,8,0,0
0,0,0.0,0.0,238,1,0,0,0,9,0,0
0,0,0.0053,0.0,544,9,1,0,0,9,0,0
0,0,0.0027,0.0,0,2,3,0,1,10,0,0
0,0,0.0083,0.0,324,30,17,1,0,9,1,0
0,0,0.0053,0.0,220,0,0,0,0,8,1,0
1,0,0.0,0.0,0,3,0,0,0,12,0,0
1,0,0.0079,1.0,0,16,7,1,0,11,0,0
0,0,0.0214,2.0,660,402,5,0,0,10,0,0
0,0,0.0,0.0,339,13,3,0,1,8,1,0
0,0,0.0,0.0,0,13,16,1,1,9,0,1
0,0,0.0,0.0,669,1,14,0,0,10,1,1
0,0,0.0,0.0,546,15,3,0,0,9,1,1
0,0,0.0134,0.0,352,52,7,1,0,9,1,1
0,0,0.0053,0.0,0,0,1,1,0,8,0,1
0,0,0.0,0.0,0,1,0,0,0,12,0,0
0,0,0.0,0.0,241,0,0,1,0,10,0,0
0,0,0.0,0.0,61,0,2,0,0,13,1,0
0,0,0.0158,0.0,0,6,3,1,0,8,0,0
0,0,0.0,0.0,269,1,0,0,0,9,0,0
0,0,0.0,0.0,0,4,0,1,0,11,0,0
0,0,0.0,0.0,236,10,1,0,0,8,0,0
0,0,0.0137,0.0,303,0,1,0,0,13,1,0
0,0,0.0,0.0,492,0,1,0,0,9,0,0
1,0,0.0665,0.0,164,39,7,0,0,8,0,1
0,0,0.0,0.0,246,60,3,0,0,8,1,0
1,0,0.0585,8.5,0,18,10,0,0,10,0,1
0,0,0.0,0.0,0,23,202,1,0,8,0,1
0,0,0.0214,0.0,623,59,4,1,0,10,0,0
0,0,0.0,0.0,232,0,0,0,0,9,1,0
0,0,0.0,0.0,598,2,18,0,0,10,0,0
0,0,0.0532,0.0,0,0,55,0,0,9,0,0
0,0,0.0,1.0,0,7,3,1,0,12,0,0
0,0,0.0,0.0,621,9,1,0,0,10,1,0
1,0,0.0909,0.0,0,0,20,0,1,10,0,1
0,0,0.0,0.0,561,6,1,0,0,12,0,0
0,0,0.0053,0.0,572,10,12,1,0,10,1,1
0,0,0.0107,0.0,560,35,6,1,0,9,0,0
0,0,0.0053,0.0,443,0,0,0,0,10,0,0
0,0,0.008,0.0,735,20,2,1,0,9,0,0
1,1,0.0026,0.0,0,1,32,0,1,8,0,0
1,0,0.0191,0.0,242,26,8,0,0,8,0,0
0,0,0.0107,0.0,204,21,4,0,0,11,0,0
0,0,0.0,0.0,331,0,0,0,0,11,1,0
0,0,0.0,0.0,259,0,1,0,0,11,1,0
0,0,0.0,0.0,276,10,1,0,0,8,0,0
0,0,0.0079,3.5,0,47,20,1,0,11,0,1
0,0,0.0,1.0,524,321,13,0,0,10,0,1
0,0,0.0175,0.0,241,0,24,0,0,9,0,1
0,0,0.0,0.0,696,0,0,0,0,12,0,0
0,0,0.0,0.0,140,64,1,1,0,8,1,0
0,0,0.0,0.0,311,4,1,0,0,8,1,0
0,0,0.0,0.0,884,0,0,0,0,9,1,0
0,0,0.0319,0.0,206,2,4,1,0,8,1,0
0,0,0.0053,1.0,0,2,4,0,0,11,0,1
0,0,0.0053,0.0,0,18,2,1,0,10,0,0
0,0,0.0107,0.0,141,19,3,0,0,11,1,1
0,0,0.0107,0.0,550,2,4,0,0,9,0,0
0,0,0.0107,0.0,642,10,1,0,0,10,0,0
1,0,0.0549,0.0,594,103,23,0,0,12,0,1
1,0,0.0073,0.0,0,0,1,0,0,12,0,0
0,0,0.0105,0.0,0,4,6,0,0,8,0,0
0,0,0.0,1.5,344,46,20,0,0,8,1,0
0,0,0.0,0.0,0,5,23,0,1,11,0,0
0,0,0.016,0.0,230,2,1,0,0,8,0,0
0,0,0.0455,0.0,682,0,1,0,1,9,1,0
0,0,0.0107,0.0,652,0,16,0,0,10,0,0
1,0,0.0904,0.0,0,2,115,1,0,9,0,0
1,0,0.0,12.0,82,137,18,0,0,11,1,1
0,0,0.0385,3.0,58,42,6,0,0,13,1,0
0,0,0.0,0.0,594,3,4,0,0,10,1,0
0,0,0.0187,0.0,202,1,5,0,1,11,0,0
0,0,0.0,0.0,401,2,0,0,0,8,1,0
0,0,0.0137,4.0,22,13,18,0,2,13,1,1
0,0,0.0053,0.0,0,19,5,1,0,10,0,0
1,0,0.1765,10.0,75,245,13,0,1,11,1,1
0,0,0.0,0.0,280,18,1,0,0,10,1,0
0,0,0.0107,0.0,723,0,0,0,0,9,0,0
0,0,0.0241,0.0,403,94,10,0,0,9,1,1
0,0,0.0426,0.0,41,12,8,0,0,13,1,0
0,0,0.0053,0.0,200,21,7,0,0,8,0,0
0,0,0.0348,0.0,678,28,2,0,1,10,1,1
0,0,0.0173,0.0,469,40,9,1,0,12,1,1
1,0,0.0668,0.0,78,47,12,0,0,11,0,1
1,0,0.2633,3.0,100,289,156,1,1,8,1,1
0,0,0.0,3.0,175,367,28,0,0,10,1,0
0,0,0.0106,0.0,283,2,4,0,2,8,1,0
0,0,0.0239,3.5,0,46,18,1,0,10,0,0
0,0,0.0241,5.0,117,62,13,1,0,11,1,1
0,0,0.0428,0.0,331,32,48,1,0,11,0,0
0,0,0.0027,0.0,0,11,10,0,1,10,0,0
0,0,0.0508,0.0,394,27,23,1,0,10,1,1
0,0,0.0,0.0,442,0,1,0,0,8,0,0
0,0,0.0,8.0,510,285,11,0,0,10,1,1
0,0,0.0,0.0,376,9,5,0,0,10,1,0
0,0,0.0053,0.0,450,0,1,1,0,11,0,0
0,0,0.0053,0.0,278,17,3,1,0,10,1,0
0,0,0.008,0.0,0,0,5,1,1,10,0,1
1,0,0.0984,0.0,399,13,7,1,0,8,1,0
0,0,0.0105,0.0,0,2,3,0,0,8,0,0
0,0,0.0161,5.0,536,0,1,1,0,11,1,0
1,0,0.008,6.0,402,112,11,0,0,9,1,0
0,0,0.0,0.0,171,0,2,0,0,11,1,0
1,0,0.0106,0.0,0,0,1,0,0,10,0,0
1,0,0.0241,2.0,425,33,26,0,1,11,0,1
0,0,0.0,0.0,333,19,0,0,0,9,0,0
0,0,0.0267,0.0,507,0,3,0,1,10,0,0
0,0,0.0241,0.0,226,18,4,0,1,11,1,1
0,0,0.0053,0.0,692,19,6,0,1,10,1,0
0,0,0.0,0.0,329,17,6,0,0,10,1,1
0,0,0.0,0.0,750,1,0,0,0,12,1,0
1,0,0.1011,0.0,129,167,44,1,1,8,0,1
0,0,0.0,3.0,0,3,6,0,0,11,0,0
0,0,0.0186,0.0,136,455,18,0,0,8,0,1
0,0,0.0588,0.0,0,0,4,0,0,9,1,0
0,0,0.0409,0.0,188,12,14,0,0,13,0,1
1,0,0.0,0.0,963,32,5,0,0,12,1,0
0,0,0.0426,0.0,0,0,2,0,0,9,0,1
0,0,0.0266,0.0,224,9,1,0,0,8,0,0
1,0,0.0,0.0,481,30,5,1,0,9,0,0
1,0,0.0053,0.0,344,44,8,0,0,10,0,0
0,0,0.0,0.0,442,44,4,0,0,9,0,1
0,0,0.0027,3.0,173,370,38,0,0,11,0,1
0,0,0.0481,0.0,624,12,0,0,0,9,0,0
1,0,0.0213,0.0,0,9,26,1,0,10,0,1
0,0,0.003,0.0,0,72,9,1,1,8,0,1
0,0,0.0,0.0,169,0,1,0,0,8,0,0
0,0,0.0481,1.0,580,166,7,0,0,9,1,1
1,0,0.0376,0.0,451,0,2,0,0,12,0,0
0,0,0.0,0.0,0,0,5,1,0,8,0,1
0,0,0.0,0.0,429,9,1,1,0,10,0,0
0,0,0.0027,0.0,657,32,5,0,0,9,0,1
0,0,0.0374,0.0,643,20,2,1,0,10,1,1
1,0,0.0957,0.0,455,3,6,0,0,8,1,0
1,0,0.0535,20.0,330,138,167,1,1,9,1,1
0,0,0.0,0.0,0,0,0,1,0,12,0,0
1,0,0.0798,0.0,144,31,6,1,1,8,0,1
0,0,0.0105,0.0,0,1,0,0,0,8,0,0
0,0,0.0053,0.0,471,28,16,1,1,10,1,0
0,0,0.0053,0.0,205,143,12,0,0,11,1,1
0,0,0.0293,0.0,0,4,7,0,0,9,0,1
0,0,0.0058,0.0,574,22,5,1,0,12,0,1
0,0,0.0,0.0,707,1,2,0,0,9,0,0
0,0,0.0,0.0,271,0,0,0,0,10,1,0
0,0,0.0106,17.0,0,25,118,1,0,11,0,1
0,0,0.0165,0.0,66,51,6,0,0,13,1,1
0,0,0.0,0.0,355,11,5,0,0,11,1,0
0,0,0.0,0.0,363,105,1,0,0,10,1,0
0,0,0.0532,0.0,0,1,2,1,0,9,0,1
0,0,0.0,0.0,0,9,1,0,0,11,0,0
0,0,0.0106,0.0,344,0,7,1,0,8,0,1
1,0,0.0029,1.0,0,10,2,1,0,12,0,0
1,0,0.0053,0.0,581,39,5,0,0,10,0,1
0,0,0.0,0.0,179,9,1,0,0,11,1,0
0,0,0.0233,0.0,204,42,0,0,0,9,0,0
0,0,0.0027,0.0,332,20,11,0,0,11,1,0
0,0,0.0,0.0,365,2,1,0,0,13,1,1
0,0,0.0,0.0,114,0,1,0,0,10,1,0
0,0,0.008,0.0,0,1,15,1,0,10,0,1
0,0,0.0,0.0,302,9,32,0,0,8,0,0
0,0,0.0,0.0,381,0,0,0,0,9,0,0
1,0,0.3938,2.5,204,67,147,1,0,10,0,1
0,0,0.0,0.0,0,11,0,1,1,8,0,0
0,0,0.0,0.0,370,0,0,0,0,11,0,0
0,0,0.0053,0.0,264,0,1,0,0,8,0,0
0,0,0.0267,0.0,174,0,3,0,0,10,1,0
0,0,0.016,0.0,332,9,1,1,0,8,1,0
0,0,0.0,0.0,501,1,0,0,0,8,0,0
0,0,0.0106,0.0,297,27,2,0,0,8,0,0
0,0,0.0061,0.0,379,24,5,0,0,8,1,0
0,0,0.0107,0.0,442,133,6,0,0,9,0,0
1,0,0.0535,0.0,368,0,8,0,0,11,1,0
0,0,0.0053,0.0,0,7,10,1,0,10,0,0
1,0,0.258,0.0,208,27,10,1,0,8,1,1
0,0,0.0562,0.0,364,2,12,1,0,8,0,0
0,0,0.0053,0.0,443,2,2,0,0,10,1,0
0,0,0.0027,0.0,715,16,111,1,0,9,0,1
0,0,0.0053,0.0,226,2,0,0,0,8,0,0
0,0,0.0,0.0,0,6,0,0,0,8,0,0
0,0,0.0,0.0,462,2,3,0,0,12,0,0
0,0,0.0,0.0,244,25,2,0,0,8,0,0
0,0,0.0,0.0,156,0,0,0,0,8,0,0
0,0,0.0291,0.0,0,0,6,0,1,13,0,0
1,0,0.234,0.0,277,213,17,1,0,8,0,1
1,0,0.0668,0.0,560,93,7,1,0,9,1,0
0,0,0.0107,0.0,532,66,2,0,0,10,1,0
0,0,0.0027,0.0,0,10,2,0,0,10,0,0
0,0,0.0,0.0,438,32,1,1,0,12,1,0
0,0,0.008,0.0,749,18,7,0,0,10,1,0
0,0,0.0455,0.0,464,19,1,0,0,9,0,0
0,0,0.008,0.0,192,39,8,0,0,11,0,1
0,0,0.0026,0.0,0,1,2,0,0,11,0,0
0,0,0.0,0.0,237,0,0,0,0,8,0,0
1,0,0.016,0.0,502,88,85,1,1,10,1,1
0,0,0.0,0.0,955,0,0,0,0,12,0,0
1,0,0.0053,0.0,565,10,4,0,0,9,0,0
0,0,0.0,0.0,515,3,1,0,0,9,0,0
0,0,0.0027,0.0,749,79,3,0,0,9,1,0
0,0,0.016,0.0,0,0,6,0,0,9,0,1
1,0,0.0532,4.5,173,137,15,0,1,8,1,1
0,0,0.0,0.0,204,22,7,0,0,11,1,1
0,0,0.0027,0.0,641,0,2,1,0,9,1,1
0,0,0.0053,1.0,0,4,12,1,0,8,0,1
0,0,0.0214,5.0,655,0,9,0,2,9,1,0
0,0,0.0,0.0,659,0,0,0,0,12,0,0
0,0,0.0,0.0,259,0,0,0,0,8,1,0
1,1,0.0559,0.0,88,0,15,1,0,8,1,1
0,0,0.0027,0.0,0,1,1,1,0,9,0,0
0,0,0.0,0.0,630,1,8,0,0,9,1,0
1,0,0.107,6.0,178,95,24,0,0,11,0,1
0,0,0.0476,0.0,0,2,9,1,0,11,0,0
0,0,0.0,0.0,159,23,8,1,0,8,0,1
